QUOTE_DATE,UNDERLYING_LAST,EXPIRE_DATE,DTE,STRIKE,C_MID,RF_RATE
2020-01-15,328.16, 2020-02-14,30.0,333.0,1.665,0.0154
2020-07-22,326.82, 2021-12-17,513.04,370.0,10.53,0.0013
2020-03-23,222.21, 2020-04-17,25.0,161.0,63.04,0.0002
2021-11-12,467.25, 2022-01-21,70.0,318.0,149.89,0.0005
2020-03-09,274.48, 2020-03-13,4.0,346.0,0.0,0.0032
2022-01-27,431.16, 2022-03-02,34.0,451.0,4.055,0.002
2022-12-07,393.11, 2023-02-17,72.0,382.0,23.595,0.042
2022-05-18,392.11, 2022-12-30,226.04,365.0,48.955,0.0102
2021-04-27,417.46, 2021-07-16,80.0,416.0,12.5,0.0001
2020-09-25,328.68, 2020-10-21,26.0,354.0,0.41,0.001
2022-11-07,380.01, 2022-12-16,39.0,461.0,0.055,0.0412
2020-11-20,355.34, 2021-05-21,181.96,312.0,51.95,0.0007000000000000001
2021-04-01,400.53, 2021-04-14,13.0,295.0,105.645,0.0002
2021-09-08,450.97, 2021-09-27,19.0,483.0,0.005,0.0005
2020-05-22,295.48, 2020-07-17,56.0,20.0,275.435,0.0012
2022-08-15,428.86, 2022-09-02,18.0,490.0,0.01,0.0263
2020-03-24,242.0, 2020-05-15,52.0,159.0,86.2,0.0001
2021-12-17,459.86, 2022-01-03,17.0,448.0,15.54,0.0005
2021-12-23,470.57, 2024-01-19,757.0,365.0,127.5,0.0008
2021-05-13,410.27, 2022-01-21,253.04,346.0,72.995,0.0002
2022-07-01,381.2, 2022-07-22,21.0,350.0,32.555,0.0166
2022-08-18,427.84, 2022-09-16,29.0,445.0,1.76,0.026099999999999998
2022-09-02,392.27, 2022-11-18,77.04,510.0,0.015,0.0285
2021-05-11,414.27, 2021-12-17,220.04,439.0,10.265,0.0001
2020-02-06,333.93, 2020-03-09,31.96,311.0,24.365,0.0154
2022-01-12,470.96, 2022-06-30,168.96,407.0,71.805,0.0012
2020-02-14,337.6, 2020-05-15,90.96,346.0,3.98,0.0155
2022-03-21,444.38, 2022-06-17,88.0,489.0,1.49,0.0055000000000000005
2021-03-22,392.53, 2021-09-30,192.0,375.0,32.62,0.0003
2021-03-15,396.46, 2021-04-01,17.0,385.0,12.795,0.0004
2021-08-17,443.95, 2022-06-17,304.0,383.0,72.805,0.0007000000000000001
2021-06-09,421.65, 2021-06-16,7.0,432.0,0.145,0.0003
2021-07-22,435.51, 2023-12-15,876.04,385.0,78.045,0.0005
2022-02-10,449.28, 2022-06-17,126.96,225.0,224.42,0.0040999999999999995
2022-02-28,436.52, 2022-02-28,0.0,396.0,41.035,0.0037
2022-05-10,399.18, 2024-12-20,955.04,585.0,6.994999999999999,0.0089
2021-09-09,448.89, 2022-06-30,294.0,404.0,60.45,0.0004
2020-03-17,254.1, 2020-03-18,1.0,308.0,0.005,0.0019
2020-03-05,302.51, 2020-03-31,25.96,367.0,0.025,0.0060999999999999995
2021-06-14,425.33, 2021-10-15,123.0,435.0,8.475,0.0003
2022-03-25,452.55, 2022-04-25,31.0,310.0,142.79500000000002,0.0053
2020-12-31,373.93, 2021-03-31,89.96,247.0,128.155,0.0009
2021-05-19,410.89, 2022-09-16,485.0,575.0,0.8049999999999999,0.0001
2020-10-09,346.73, 2021-03-31,173.0,346.0,21.43,0.001
2020-03-31,257.6, 2020-07-17,108.0,352.0,0.11,0.0011
2022-05-06,411.41, 2022-12-16,224.04,390.0,46.245,0.0084
2021-06-07,422.23, 2021-11-19,165.04,195.0,227.31,0.0002
2022-06-01,409.64, 2022-06-08,7.0,358.0,52.175,0.011200000000000002
2020-03-18,241.23, 2020-06-30,104.0,195.0,59.845,0.0002
2021-10-12,433.64, 2021-11-19,38.04,301.0,132.825,0.0006
2020-12-08,370.2, 2021-01-15,38.0,201.0,169.265,0.0009
2021-10-06,434.9, 2022-09-16,345.0,397.0,58.64,0.0004
2021-03-29,395.76, 2021-12-31,277.04,285.0,114.265,0.0003
2021-03-24,387.49, 2021-12-17,268.04,426.0,7.699999999999999,0.0002
2022-10-11,357.76, 2023-06-16,248.0,388.0,19.985,0.0353
2022-09-30,357.27, 2022-12-30,91.04,310.0,55.105,0.0322
2022-06-29,380.37, 2023-01-20,205.04,410.0,14.495,0.0173
2021-08-31,451.6, 2021-09-01,1.0,320.0,131.595,0.0004
2022-07-14,377.96, 2022-07-25,11.0,290.0,88.17,0.0233
2022-08-25,419.5, 2023-06-30,309.0,341.0,94.425,0.0278
2022-02-15,445.94, 2022-05-20,93.96,398.0,54.31,0.0040999999999999995
2020-08-11,332.8, 2021-03-19,220.0,292.0,51.93,0.0011
2021-11-12,467.25, 2021-12-01,19.0,410.0,57.565,0.0005
2020-08-28,350.57, 2020-10-16,49.0,283.0,68.52,0.001
2021-03-25,389.62, 2021-03-26,1.0,399.0,0.015,0.0002
2022-07-05,381.95, 2022-07-08,3.0,428.0,0.005,0.018600000000000002
2021-08-11,443.73, 2021-09-24,44.0,422.0,24.77,0.0005
2022-09-07,397.79, 2023-12-15,464.04,370.0,64.48,0.0298
2020-02-19,338.32, 2022-01-21,702.0,160.0,178.595,0.0155
2021-09-29,434.37, 2021-10-25,26.0,230.0,204.365,0.0004
2021-01-06,373.49, 2021-03-19,71.96,259.0,115.405,0.0009
2021-05-28,420.05, 2021-06-18,21.0,170.0,249.855,0.0001
2022-03-03,435.67, 2022-06-17,105.96,205.0,230.835,0.0037
2020-05-26,299.2, 2020-09-18,115.0,255.0,49.225,0.0014000000000000002
2022-06-13,375.01, 2022-06-27,14.0,300.0,74.74,0.0169
2020-08-12,337.43, 2020-08-12,0.0,333.0,4.525,0.0011
2021-11-26,458.97, 2023-12-15,749.0,605.0,6.055,0.0006
2020-12-11,366.24, 2020-12-18,7.0,320.0,46.34,0.0008
2021-08-20,443.36, 2021-08-20,0.0,400.0,43.34,0.0005
2020-01-14,327.42, 2020-01-21,7.0,296.0,31.585,0.0154
2021-09-10,445.52, 2022-01-21,133.04,463.0,8.0,0.0005
2020-08-21,339.45, 2021-01-15,147.04,318.0,32.995000000000005,0.001
2022-07-04,381.24, 2022-10-21,109.0,340.0,50.045,0.001
2022-05-20,389.59, 2022-12-16,210.04,345.0,60.29,0.0101
2022-08-02,408.13, 2022-09-06,35.0,355.0,54.835,0.0248
2022-01-20,446.65, 2022-06-30,160.96,500.0,3.1,0.0018
2022-01-04,477.56, 2023-01-20,381.0,520.0,15.305,0.0008
2022-04-06,446.58, 2022-04-11,5.0,500.0,0.005,0.0067
2020-09-21,327.13, 2020-09-28,7.0,297.0,30.07,0.001
2022-11-24,402.42, 2022-11-29,5.0,451.0,0.005,0.001
2020-10-09,346.73, 2020-11-27,49.04,356.0,6.065,0.001
2021-05-06,419.05, 2022-06-17,407.0,490.0,4.984999999999999,0.0002
2021-07-30,438.5, 2021-09-30,62.0,305.0,133.905,0.0006
2022-02-16,446.65, 2022-02-18,2.0,444.0,4.59,0.0039000000000000003
2022-10-25,384.81, 2023-03-17,143.0,343.0,55.265,0.0397
2021-11-30,456.06, 2021-12-17,17.0,605.0,0.005,0.0005
2022-03-30,458.41, 2022-04-14,15.0,357.0,101.53,0.0055000000000000005
2020-10-12,352.36, 2021-06-18,249.0,490.0,0.385,0.0055000000000000005
2021-05-18,411.94, 2021-06-18,31.0,465.0,0.015,0.0002
2020-01-24,328.74, 2022-01-21,728.0,255.0,81.28,0.0151
2020-09-22,330.3, 2021-03-31,190.0,190.0,141.61,0.001
2021-08-03,441.17, 2021-09-03,31.0,458.0,0.585,0.0005
2020-02-19,338.32, 2020-06-30,131.96,385.0,0.13,0.0155
2022-07-26,390.92, 2022-08-05,10.0,490.0,0.01,0.0248
2022-07-26,390.92, 2022-08-05,10.0,325.0,66.25999999999999,0.0248
2020-07-10,317.62, 2021-12-17,525.04,349.0,15.785,0.0013
2022-12-26,382.91, 2023-01-03,8.0,386.0,2.495,0.0013
2020-02-10,334.75, 2021-12-17,676.0,100.0,234.62,0.0155
2021-08-16,447.06, 2023-03-17,578.0,580.0,2.37,0.0006
2022-12-23,382.88, 2024-01-19,392.0,490.0,4.15,0.042300000000000004
2020-02-14,337.6, 2021-01-15,336.0,395.0,0.87,0.0155
2022-02-04,448.6, 2022-02-04,0.0,398.0,50.9,0.0023
2022-04-15,437.79, 2023-03-17,336.0,310.0,136.88,0.0023
2022-07-18,381.99, 2022-07-29,11.0,427.0,0.015,0.024399999999999998
2021-05-03,418.17, 2021-06-30,58.0,274.0,144.4,0.0004
2022-03-15,426.05, 2022-03-31,16.0,461.0,0.255,0.0046
2020-04-06,264.79, 2020-05-15,39.0,155.0,110.45,0.0015
2022-06-03,410.59, 2022-09-30,119.0,555.0,0.04,0.011699999999999999
2021-04-06,406.06, 2021-05-21,45.0,277.0,129.32999999999998,0.0002
2022-08-25,419.5, 2023-03-17,204.0,363.0,69.985,0.0278
2020-12-11,366.24, 2021-06-18,188.96,350.0,31.37,0.0008
2022-12-08,396.26, 2022-12-20,12.0,390.0,10.275,0.0417
2021-03-09,387.11, 2021-03-26,16.96,460.0,0.005,0.0005
2021-04-09,411.44, 2021-05-10,31.0,428.0,0.8200000000000001,0.0002
2020-03-20,228.95, 2020-04-01,12.0,253.0,2.75,0.0005
2022-03-25,452.55, 2024-01-19,665.04,650.0,2.855,0.0053
2020-03-20,228.95, 2020-12-31,286.04,237.0,24.56,0.0005
2022-06-09,401.48, 2022-06-29,20.0,495.0,0.015,0.0126
2021-01-14,378.45, 2021-09-30,258.96,386.0,20.835,0.0009
2020-10-08,343.65, 2020-10-12,4.0,323.0,21.055,0.0009
2020-05-11,292.62, 2020-06-05,25.0,340.0,0.035,0.0012
2020-10-05,339.75, 2021-06-18,256.0,105.0,234.95,0.001
2020-04-27,287.1, 2021-01-15,263.04,262.0,43.06,0.0012
2022-09-01,396.39, 2022-09-02,1.0,285.0,111.33,0.0288
2020-03-31,257.6, 2020-04-24,24.0,242.0,23.21,0.0011
2022-04-01,452.92, 2022-04-29,28.0,370.0,83.28999999999999,0.0052
2021-01-15,375.67, 2021-04-16,90.96,299.0,79.205,0.0009
2021-09-23,443.13, 2022-02-18,148.04,376.0,73.1,0.0003
2020-04-30,290.26, 2020-05-18,18.0,255.0,37.015,0.0009
2020-09-08,333.24, 2020-10-02,24.0,337.0,6.295,0.0013
2021-11-24,469.44, 2022-09-30,309.96,320.0,153.27499999999998,0.0006
2020-08-10,335.56, 2020-08-26,16.0,313.0,23.42,0.0011
2022-09-12,410.94, 2022-10-21,39.0,350.0,61.475,0.030899999999999997
2020-08-04,330.06, 2020-08-28,24.0,333.0,4.565,0.0009
2020-08-05,332.03, 2020-09-18,44.0,115.0,217.23,0.001
2022-01-19,451.81, 2024-12-20,1066.0,335.0,141.25,0.0017000000000000001
2020-04-15,277.75, 2020-07-17,93.0,349.0,0.275,0.0014000000000000002
2021-10-21,453.63, 2021-11-19,29.04,427.0,28.35,0.0006
2020-03-27,254.0, 2020-04-24,28.0,263.0,10.96,0.0003
2020-07-15,321.98, 2020-08-17,33.0,326.0,6.37,0.0016
2021-09-14,444.19, 2021-12-17,94.04,580.0,0.015,0.0004
2022-12-20,380.49, 2023-09-15,268.96,360.0,49.16,0.0425
2021-10-25,455.48, 2021-12-31,67.04,413.0,44.455,0.0006
2021-03-17,397.24, 2021-04-14,28.0,392.0,9.025,0.0002
2020-05-21,294.84, 2020-06-03,13.0,150.0,144.82999999999998,0.0012
2022-05-27,415.31, 2022-06-01,5.0,310.0,105.135,0.0106
2020-12-21,367.65, 2021-06-30,190.96,314.0,62.475,0.0009
2021-05-19,410.89, 2021-08-20,93.0,240.0,171.19,0.0001
2021-02-09,390.27, 2021-02-16,7.0,372.0,18.42,0.0004
2022-04-12,438.29, 2022-04-13,1.0,475.0,0.005,0.0074
2022-01-12,470.96, 2023-03-17,428.96,700.0,0.3,0.0012
2021-08-02,437.6, 2021-09-30,59.0,360.0,78.83000000000001,0.0005
2020-05-01,282.83, 2020-09-30,152.0,222.0,66.39500000000001,0.0012
2020-06-26,299.98, 2021-01-15,203.04,249.0,60.99,0.0014000000000000002
2022-02-22,429.65, 2022-03-02,8.0,474.0,0.015,0.0039000000000000003
2022-07-20,394.76, 2022-09-16,58.0,422.0,3.505,0.024399999999999998
2021-07-20,431.07, 2022-03-31,254.0,364.0,76.23,0.0005
2020-09-18,330.75, 2022-06-17,637.0,425.0,5.79,0.001
2022-03-01,429.99, 2022-03-09,8.0,454.0,0.325,0.0032
2020-11-20,355.34, 2020-12-21,31.0,392.0,0.145,0.0007000000000000001
2021-09-03,453.08, 2021-10-15,42.0,190.0,263.015,0.0005
2020-09-18,330.75, 2021-09-17,364.0,125.0,206.32,0.001
2020-12-23,367.57, 2021-01-22,30.0,210.0,158.215,0.0009
2022-11-28,395.93, 2023-09-15,290.96,505.0,2.3200000000000003,0.043
2021-04-14,411.5, 2021-09-17,156.0,325.0,89.24,0.0002
2020-09-02,357.78, 2022-12-16,835.04,450.0,9.545,0.0012
2021-01-07,379.06, 2021-12-31,358.0,390.0,22.385,0.0009
2021-07-09,435.44, 2022-03-18,252.0,469.0,7.235,0.0006
2022-11-30,407.54, 2023-09-29,302.96,332.0,92.505,0.042699999999999995
2021-06-16,422.09, 2021-06-28,12.0,437.0,0.05,0.0004
2020-01-24,328.74, 2020-01-31,7.0,283.0,45.905,0.0151
2021-02-01,376.19, 2021-03-19,45.96,204.0,172.68,0.0007000000000000001
2021-08-20,443.36, 2022-06-17,301.0,280.0,164.97,0.0005
2022-09-16,385.65, 2022-09-19,3.0,408.0,0.01,0.031
2021-02-16,392.4, 2021-03-01,13.0,413.0,0.055,0.0004
2022-11-22,399.9, 2022-11-25,3.0,451.0,0.005,0.0421
2021-02-09,390.27, 2021-03-31,49.96,407.0,2.635,0.0004
2020-07-08,316.16, 2020-10-16,100.0,228.0,89.69,0.0015
2022-09-08,400.39, 2022-10-10,32.0,424.0,1.53,0.0297
2021-04-30,417.28, 2021-12-31,245.04,423.0,19.695,0.0001
2022-07-06,383.31, 2022-08-01,26.0,295.0,88.73,0.018500000000000003
2022-07-11,384.33, 2022-07-25,14.0,406.0,0.455,0.0213
2021-01-12,378.82, 2021-01-25,13.0,220.0,159.285,0.0009
2022-07-19,392.28, 2022-07-27,8.0,360.0,32.584999999999994,0.0246
2022-02-18,434.16, 2024-01-19,700.0,650.0,2.67,0.0034999999999999996
2020-02-28,296.24, 2020-04-17,48.96,183.0,112.225,0.0125
2020-05-14,285.04, 2021-12-17,582.04,260.0,48.315,0.0012
2021-06-14,425.33, 2021-12-17,186.04,341.0,87.20500000000001,0.0003
2021-05-26,419.02, 2021-11-19,177.04,451.0,4.87,0.0002
2022-11-21,394.59, 2022-11-25,4.0,347.0,47.8,0.042300000000000004
2020-08-28,350.57, 2020-08-31,3.0,348.0,3.015,0.001
2021-06-29,427.69, 2021-11-19,143.04,468.0,1.66,0.0004
2021-03-18,391.34, 2021-09-17,183.0,301.0,93.815,0.0001
2022-12-07,393.11, 2022-12-14,7.0,429.0,0.035,0.042
2022-07-14,377.96, 2022-09-30,78.0,457.0,0.215,0.0233
2022-01-11,469.63, 2022-12-30,353.0,508.0,15.515,0.0012
2020-06-19,308.53, 2020-09-18,91.0,380.0,0.3399999999999999,0.0015
2021-08-11,443.73, 2021-08-11,0.0,385.0,58.655,0.0005
2020-12-22,367.24, 2021-01-08,17.0,389.0,0.2,0.0009
2021-10-29,459.22, 2021-11-15,17.04,462.0,2.915,0.0005
2021-10-11,434.69, 2021-10-29,18.0,437.0,5.140000000000001,0.0005
2021-01-05,371.31, 2021-12-17,346.0,379.0,24.535,0.0009
2022-02-17,437.17, 2022-05-20,91.96,441.0,16.73,0.0037
2020-04-09,278.22, 2020-04-22,13.0,305.0,0.32,0.0025
2020-05-07,287.7, 2020-06-19,43.0,252.0,38.73,0.0011
2020-05-05,286.15, 2020-09-30,148.0,274.0,28.58,0.0013
2021-12-27,477.26, 2022-06-30,184.96,505.0,9.864999999999998,0.0006
2021-07-21,434.55, 2021-08-13,23.0,345.0,89.715,0.0005
2022-06-20,365.86, 2022-08-19,60.0,565.0,0.005,0.0005
2021-03-02,386.55, 2022-12-16,654.0,250.0,141.995,0.0004
2021-05-03,418.17, 2021-07-16,74.0,413.0,14.68,0.0004
2022-05-04,428.97, 2022-06-17,44.0,472.0,0.425,0.0088
2020-11-25,362.49, 2021-03-31,125.96,318.0,49.77,0.0009
2022-08-16,429.69, 2024-06-21,675.0,620.0,3.5,0.026099999999999998
2021-02-26,380.36, 2022-12-16,658.0,490.0,6.305,0.0004
2022-03-03,435.67, 2022-04-04,31.96,355.0,81.16499999999999,0.0037
2022-02-14,438.98, 2022-02-28,14.0,498.0,0.015,0.0045000000000000005
2022-09-20,384.16, 2023-12-15,451.04,440.0,21.275,0.0326
2022-04-12,438.29, 2022-05-18,36.0,425.0,20.865,0.0074
2021-12-28,476.92, 2021-12-29,1.0,540.0,0.005,0.0006
2022-03-18,444.27, 2022-03-23,5.0,408.0,36.755,0.0040999999999999995
2022-10-28,388.97, 2022-11-18,21.04,438.0,0.175,0.039900000000000005
2022-10-06,373.21, 2022-12-30,85.04,493.0,0.07,0.0332
2022-11-29,395.31, 2022-12-30,31.0,365.0,32.44,0.042699999999999995
2022-05-27,415.31, 2022-06-10,14.0,550.0,0.005,0.0106
2021-06-28,427.49, 2021-09-30,94.0,306.0,122.355,0.0005
2020-02-26,311.61, 2020-03-16,18.96,326.0,1.435,0.015
2020-11-13,358.1, 2020-12-02,19.0,348.0,13.18,0.0009
2020-01-30,327.62, 2020-02-24,25.0,296.0,32.415,0.0154
2022-09-21,377.4, 2023-09-15,359.0,465.0,7.575,0.0321
2021-06-28,427.49, 2022-06-17,354.0,325.0,108.43,0.0005
2021-05-03,418.17, 2021-05-14,11.0,456.0,0.005,0.0004
2022-07-05,381.95, 2022-08-03,29.0,344.0,39.705,0.018600000000000002
2022-06-28,380.72, 2022-07-15,17.0,650.0,0.005,0.0175
2021-02-11,390.71, 2021-09-17,217.96,409.0,15.07,0.0005
2022-02-08,450.82, 2022-06-30,141.96,393.0,66.035,0.0027
2021-08-24,447.96, 2022-01-21,150.04,423.0,35.63,0.0005
2021-01-26,383.83, 2023-12-15,1053.0,495.0,11.454999999999998,0.0007000000000000001
2020-07-01,310.6, 2020-07-27,26.0,291.0,22.3,0.0014000000000000002
2021-02-19,390.03, 2021-03-24,32.96,330.0,60.525000000000006,0.0004
2021-11-16,469.17, 2023-01-20,430.0,295.0,177.26,0.0005
2020-09-14,338.44, 2020-10-07,23.0,357.0,0.855,0.0011
2022-10-14,357.66, 2022-11-14,31.04,363.0,9.795,0.0365
2020-12-23,367.57, 2021-01-19,27.0,480.0,0.01,0.0009
2022-06-16,366.89, 2022-06-22,6.0,365.0,6.02,0.0154
2022-05-20,389.59, 2022-06-01,12.0,336.0,54.045,0.0101
2022-02-04,448.6, 2022-03-25,48.96,416.0,37.92,0.0023
2020-02-13,337.17, 2021-01-15,337.0,281.0,61.265,0.015600000000000001
2021-02-02,381.47, 2021-12-17,318.0,535.0,0.51,0.0007000000000000001
2022-07-12,380.87, 2022-07-15,3.0,450.0,0.005,0.0216
2020-11-05,350.21, 2021-06-18,224.96,380.0,9.135000000000002,0.001
2021-03-09,387.11, 2021-03-19,9.96,245.0,142.155,0.0005
2021-06-29,427.69, 2021-07-21,22.0,428.0,4.07,0.0004
2020-03-12,247.91, 2020-03-23,11.0,286.0,0.4549999999999999,0.0033
2022-08-15,428.86, 2023-03-17,214.0,379.0,65.64500000000001,0.0263
2021-04-14,411.5, 2021-04-28,14.0,445.0,0.005,0.0002
2022-12-07,393.11, 2023-01-20,44.0,383.0,18.525,0.042
2020-03-27,254.0, 2020-07-17,112.0,223.0,43.435,0.0003
2022-12-21,386.21, 2023-01-03,13.0,371.0,16.075,0.042199999999999994
2020-01-09,326.59, 2020-03-31,81.96,286.0,42.66,0.0151
2021-06-16,422.09, 2021-06-18,2.0,394.0,28.085,0.0004
2022-09-22,374.22, 2022-10-07,15.0,388.0,2.6500000000000004,0.0319
2022-05-31,412.8, 2022-06-03,3.0,364.0,48.735,0.0113
2022-09-23,367.93, 2023-09-15,357.0,450.0,8.49,0.031200000000000002
2020-03-03,300.32, 2020-03-11,7.96,343.0,0.02,0.009300000000000001
2020-04-03,247.95, 2020-05-06,33.0,234.0,22.005000000000003,0.001
2020-06-10,319.03, 2020-12-31,204.04,278.0,50.84,0.0017000000000000001
2021-01-15,375.67, 2021-01-19,4.0,363.0,12.76,0.0009
2022-06-02,417.37, 2022-06-15,13.0,369.0,48.55500000000001,0.0113
2022-07-12,380.87, 2023-03-17,248.0,485.0,1.59,0.0216
2022-08-16,429.69, 2023-03-17,213.0,565.0,0.235,0.026099999999999998
2020-11-24,363.22, 2021-01-15,52.0,401.0,0.455,0.0009
2021-05-05,415.72, 2021-08-20,107.0,411.0,17.665,0.0002
2020-08-19,337.13, 2020-10-02,44.0,358.0,0.925,0.0011
2022-09-01,396.39, 2022-09-02,1.0,462.0,0.01,0.0288
2022-09-09,406.57, 2022-10-14,35.0,490.0,0.015,0.0298
2022-08-22,413.41, 2023-06-16,298.0,255.0,164.8,0.0274
2022-03-30,458.41, 2023-01-20,296.04,240.0,220.115,0.0055000000000000005
2021-11-17,468.12, 2022-12-16,394.0,350.0,126.335,0.0005
2021-05-28,420.05, 2021-11-19,175.04,525.0,0.1,0.0001
2020-05-28,303.02, 2020-06-10,13.0,268.0,35.495000000000005,0.0015
2021-07-12,437.2, 2021-09-17,67.0,363.0,75.42500000000001,0.0005
2022-12-15,389.71, 2025-03-21,826.96,265.0,147.4,0.042199999999999994
2020-12-04,369.81, 2022-09-16,650.96,265.0,112.08,0.0009
2021-03-04,376.68, 2021-03-29,24.96,396.0,0.845,0.0004
2022-08-22,413.41, 2023-03-17,207.0,225.0,190.415,0.0274
2021-09-24,443.92, 2022-02-18,147.04,407.0,46.705,0.0003
2021-03-11,393.48, 2021-03-26,14.96,380.0,15.005,0.0004
2020-04-30,290.26, 2020-06-30,61.0,325.0,1.08,0.0009
2022-04-14,437.94, 2022-06-17,64.0,466.0,2.47,0.0078000000000000005
2022-02-16,446.65, 2023-01-20,338.0,320.0,133.085,0.0039000000000000003
2022-04-14,437.94, 2022-05-27,43.0,469.0,0.81,0.0078000000000000005
2022-01-28,441.85, 2022-09-16,230.96,453.0,23.165,0.0019
2020-03-09,274.48, 2020-07-17,130.0,306.0,8.315000000000001,0.0032
2020-12-04,369.81, 2020-12-24,20.0,330.0,40.085,0.0009
2021-09-07,451.52, 2023-01-20,500.04,520.0,9.03,0.0005
2022-10-10,360.07, 2024-06-21,620.0,205.0,169.11,0.0005
2022-01-10,465.44, 2022-01-10,0.0,491.0,0.005,0.0013
2021-01-25,384.4, 2021-07-16,171.96,305.0,84.495,0.0009
2022-09-13,393.12, 2022-10-19,36.0,410.0,4.23,0.0319
2021-12-20,454.99, 2022-06-30,191.96,427.0,46.475,0.0007000000000000001
2022-08-10,419.95, 2024-12-20,863.04,245.0,189.5,0.0256
2021-09-30,429.0, 2021-10-04,4.0,470.0,0.005,0.0004
2022-06-02,417.37, 2022-06-30,28.0,500.0,0.025,0.0113
2020-03-27,254.0, 2021-01-15,294.04,327.0,3.035,0.0003
2022-11-09,374.09, 2023-06-30,232.96,355.0,45.05,0.041100000000000005
2020-06-29,304.44, 2020-09-18,81.0,313.0,10.375,0.0014000000000000002
2021-05-03,418.17, 2021-07-16,74.0,376.0,45.46,0.0004
2022-12-19,380.02, 2025-03-21,822.96,300.0,115.005,0.042800000000000005
2020-05-19,292.21, 2022-12-16,941.04,370.0,8.995000000000001,0.0013
2021-03-23,389.59, 2022-02-18,332.04,380.0,34.405,0.0001
2022-04-11,440.03, 2022-04-18,7.0,411.0,29.04,0.0078000000000000005
2022-03-01,429.99, 2022-08-19,170.96,330.0,105.725,0.0032
2022-03-29,461.51, 2022-12-30,276.04,444.0,43.715,0.005600000000000001
2020-08-14,336.85, 2020-09-18,35.0,208.0,128.865,0.001
2020-09-30,334.87, 2020-10-21,21.0,230.0,105.455,0.001
2021-05-12,405.57, 2021-05-24,12.0,375.0,31.795,0.0002
2022-08-30,398.17, 2022-09-02,3.0,360.0,38.62,0.0288
2021-09-21,433.74, 2021-10-20,29.0,422.0,17.939999999999998,0.0003
2021-12-01,450.44, 2022-01-21,51.0,315.0,136.18,0.0006
2021-03-26,395.84, 2022-01-21,301.04,480.0,1.585,0.0002
2021-06-07,422.23, 2021-07-16,39.0,394.0,29.380000000000003,0.0002
2020-03-25,246.79, 2021-06-18,450.0,315.0,6.06,-0.0004
2022-11-03,371.09, 2022-12-02,29.04,391.0,3.175,0.0406
2022-02-23,421.97, 2022-03-02,7.0,398.0,24.73,0.0036
2021-06-28,427.49, 2021-07-12,14.0,418.0,10.62,0.0005
2022-11-15,398.52, 2022-12-23,38.0,465.0,0.0849999999999999,0.0414
2021-12-22,467.71, 2021-12-23,1.0,485.0,0.005,0.0008
2022-03-02,437.79, 2022-03-04,2.0,512.0,0.005,0.0033
2021-11-12,467.25, 2022-06-30,229.96,501.0,8.605,0.0005
2021-02-22,387.1, 2021-03-17,22.96,230.0,157.13,0.0003
2022-03-28,455.85, 2023-06-16,445.0,360.0,114.375,0.006
2022-03-08,416.38, 2022-03-09,1.0,347.0,69.72,0.0036
2022-10-31,386.15, 2022-12-02,32.04,359.0,31.39,0.0406
2021-12-22,467.71, 2022-06-30,189.96,388.0,88.045,0.0008
2022-07-18,381.99, 2022-08-08,21.0,375.0,13.14,0.024399999999999998
2020-02-18,336.73, 2020-03-31,41.96,327.0,12.6,0.0155
2020-11-12,353.33, 2021-12-17,400.0,140.0,213.215,0.001
2022-11-14,395.16, 2023-06-16,213.96,405.0,26.855,0.0416
2021-04-22,412.35, 2022-03-31,343.0,310.0,107.95,0.0003
2020-11-09,354.53, 2021-03-19,129.96,303.0,57.065,0.0011
2021-02-23,387.52, 2021-05-21,86.96,315.0,75.00999999999999,0.0004
2022-02-28,436.52, 2022-04-14,44.96,535.0,0.015,0.0037
2021-07-07,434.5, 2021-07-09,2.0,376.0,58.345,0.0005
2022-03-08,416.38, 2023-06-16,464.96,355.0,86.05000000000001,0.0036
2020-08-03,328.67, 2021-03-31,240.0,285.0,55.04,0.001
2021-07-15,434.65, 2022-06-17,337.0,417.0,40.285,0.0005
2021-03-25,389.62, 2021-03-26,1.0,300.0,89.59,0.0002
2022-03-25,452.55, 2023-03-17,357.0,565.0,2.3200000000000003,0.0053
2020-05-04,283.59, 2020-05-26,22.0,190.0,93.865,0.0013
2020-10-08,343.65, 2020-10-16,8.0,375.0,0.005,0.0009
2021-01-15,375.67, 2023-12-15,1064.0,390.0,41.39,0.0009
2021-10-26,455.96, 2022-12-16,416.04,345.0,119.875,0.0006
2020-02-07,332.24, 2021-03-19,405.96,338.0,17.439999999999998,0.015300000000000001
2021-08-17,443.95, 2022-01-21,157.04,302.0,142.95,0.0007000000000000001
2022-04-05,451.06, 2022-05-20,45.0,590.0,0.005,0.006500000000000001
2022-08-25,419.5, 2024-01-19,512.04,380.0,75.425,0.0278
2021-02-12,392.73, 2022-03-18,398.96,260.0,136.89,0.0004
2022-09-09,406.57, 2022-09-28,19.0,434.0,0.385,0.0298
2021-06-15,424.51, 2022-12-16,549.04,485.0,9.395,0.0003
2021-10-07,438.62, 2021-11-05,29.0,422.0,20.505,0.0005
2021-06-22,423.09, 2021-06-28,6.0,397.0,26.165,0.0004
2021-09-13,446.56, 2022-01-21,130.04,515.0,0.235,0.0006
2020-05-01,282.83, 2020-06-19,49.0,55.0,227.615,0.0012
2022-09-15,390.15, 2022-12-16,92.04,422.0,5.71,0.031200000000000002
